stage,workload,workers,block_mib,trial,warmup,arm,phase,process_ms,verified,hashed,cached,read_bytes,cpu_hashes,gpu_hashes,gpu_setup_ms,calibration_ms,pgo_enabled,pgo_samples,pgo_exploration_jobs,gpu_overflow_jobs,cpu_spill_jobs
audit,tex-like,20,64,1,False,new-cpu,cache,1065.2590999379754,True,0,20001,0,0,0,0.0,0.0,1,0,0,0,0
audit,tex-like,20,64,1,False,baseline-auto,fresh,4772.99700002186,True,20001,0,102093184,20000,1,702.632,566.005,,,,0,0
audit,tex-like,20,64,1,False,baseline-auto,cache,1035.663900198415,True,0,20001,0,0,0,0.0,0.0,,,,0,0
audit,tex-like,20,64,1,False,new-auto,fresh,4232.6062000356615,True,20001,0,102093184,20000,1,250.103,0.0,1,302,1,0,0
audit,tex-like,20,64,1,False,new-auto,cache,1033.9744000229985,True,0,20001,0,0,0,0.0,0.0,1,0,0,0,0
audit,tex-like,20,64,1,False,new-no-pgo,fresh,4482.394899940118,True,20001,0,102093184,20000,1,178.458,0.0,0,0,0,0,0
audit,tex-like,20,64,1,False,new-no-pgo,cache,1034.427999984473,True,0,20001,0,0,0,0.0,0.0,0,0,0,0,0
audit,tex-like,20,64,2,False,new-no-pgo,fresh,4339.36129999347,True,20001,0,102093184,20000,1,253.75,0.0,0,0,0,0,0
audit,tex-like,20,64,2,False,new-no-pgo,cache,1108.6429001297802,True,0,20001,0,0,0,0.0,0.0,0,0,0,0,0
audit,tex-like,20,64,2,False,baseline-auto,fresh,4952.756199985743,True,20001,0,102093184,20000,1,871.653,576.251,,,,0,0
audit,tex-like,20,64,2,False,baseline-auto,cache,1063.4159999899566,True,0,20001,0,0,0,0.0,0.0,,,,0,0
audit,tex-like,20,64,2,False,new-cpu,fresh,4277.664999943227,True,20001,0,102093184,20001,0,0.0,0.0,1,304,0,0,0
audit,tex-like,20,64,2,False,new-cpu,cache,1062.9819000605494,True,0,20001,0,0,0,0.0,0.0,1,0,0,0,0
audit,tex-like,20,64,2,False,new-auto,fresh,4392.691900022328,True,20001,0,102093184,20000,1,283.691,0.0,1,301,1,0,0
audit,tex-like,20,64,2,False,new-auto,cache,1074.4294000323862,True,0,20001,0,0,0,0.0,0.0,1,0,0,0,0
audit,tex-like,20,64,3,False,baseline-auto,fresh,5007.881799945608,True,20001,0,102093184,20000,1,944.022,600.848,,,,0,0
audit,tex-like,20,64,3,False,baseline-auto,cache,1114.9375999812037,True,0,20001,0,0,0,0.0,0.0,,,,0,0
audit,tex-like,20,64,3,False,new-no-pgo,fresh,4624.768499983475,True,20001,0,102093184,20000,1,204.455,0.0,0,0,0,0,0
audit,tex-like,20,64,3,False,new-no-pgo,cache,1111.5190000273287,True,0,20001,0,0,0,0.0,0.0,0,0,0,0,0
audit,tex-like,20,64,3,False,new-cpu,fresh,4260.6274001300335,True,20001,0,102093184,20001,0,0.0,0.0,1,303,0,0,0
audit,tex-like,20,64,3,False,new-cpu,cache,1051.1433999054134,True,0,20001,0,0,0,0.0,0.0,1,0,0,0,0
audit,tex-like,20,64,3,False,new-auto,fresh,4388.056999770924,True,20001,0,102093184,20000,1,237.304,0.0,1,303,1,0,0
audit,tex-like,20,64,3,False,new-auto,cache,1093.2995001785457,True,0,20001,0,0,0,0.0,0.0,1,0,0,0,0
audit,tex-like,20,64,4,False,new-no-pgo,fresh,4406.988099915907,True,20001,0,102093184,20000,1,335.846,0.0,0,0,0,0,0
audit,tex-like,20,64,4,False,new-no-pgo,cache,1093.375800177455,True,0,20001,0,0,0,0.0,0.0,0,0,0,0,0
audit,tex-like,20,64,4,False,new-cpu,fresh,4301.154899876565,True,20001,0,102093184,20001,0,0.0,0.0,1,302,0,0,0
audit,tex-like,20,64,4,False,new-cpu,cache,1084.1002999804914,True,0,20001,0,0,0,0.0,0.0,1,0,0,0,0
audit,tex-like,20,64,4,False,baseline-auto,fresh,5010.407299967483,True,20001,0,102093184,20000,1,1382.381,723.803,,,,0,0
audit,tex-like,20,64,4,False,baseline-auto,cache,1063.2430000696331,True,0,20001,0,0,0,0.0,0.0,,,,0,0
audit,tex-like,20,64,4,False,new-auto,fresh,4415.158899966627,True,20001,0,102093184,20000,1,222.728,0.0,1,304,1,0,0
audit,tex-like,20,64,4,False,new-auto,cache,1050.9150999132544,True,0,20001,0,0,0,0.0,0.0,1,0,0,0,0
audit,tex-like,20,64,5,False,baseline-auto,fresh,4768.760999897495,True,20001,0,102093184,20000,1,1979.981,1533.492,,,,0,0
audit,tex-like,20,64,5,False,baseline-auto,cache,1100.7838000077754,True,0,20001,0,0,0,0.0,0.0,,,,0,0
audit,tex-like,20,64,5,False,new-no-pgo,fresh,4446.709499927238,True,20001,0,102093184,20000,1,124.279,0.0,0,0,0,0,0
audit,tex-like,20,64,5,False,new-no-pgo,cache,1043.9955999609083,True,0,20001,0,0,0,0.0,0.0,0,0,0,0,0
audit,tex-like,20,64,5,False,new-auto,fresh,4451.552800135687,True,20001,0,102093184,20000,1,219.903,0.0,1,303,1,0,0
audit,tex-like,20,64,5,False,new-auto,cache,1057.4459999334067,True,0,20001,0,0,0,0.0,0.0,1,0,0,0,0
audit,tex-like,20,64,5,False,new-cpu,fresh,4314.705400029197,True,20001,0,102093184,20001,0,0.0,0.0,1,305,0,0,0
audit,tex-like,20,64,5,False,new-cpu,cache,1098.5636999830604,True,0,20001,0,0,0,0.0,0.0,1,0,0,0,0
audit,tex-like,20,64,6,False,new-no-pgo,fresh,4429.050599923357,True,20001,0,102093184,20000,1,221.802,0.0,0,0,0,0,0
audit,tex-like,20,64,6,False,new-no-pgo,cache,1103.439699858427,True,0,20001,0,0,0,0.0,0.0,0,0,0,0,0
audit,tex-like,20,64,6,False,new-auto,fresh,4462.0839999988675,True,20001,0,102093184,20000,1,115.844,0.0,1,304,1,0,0
audit,tex-like,20,64,6,False,new-auto,cache,1093.4435999952257,True,0,20001,0,0,0,0.0,0.0,1,0,0,0,0
audit,tex-like,20,64,6,False,new-cpu,fresh,4326.960199978203,True,20001,0,102093184,20001,0,0.0,0.0,1,304,0,0,0
audit,tex-like,20,64,6,False,new-cpu,cache,1091.053299838677,True,0,20001,0,0,0,0.0,0.0,1,0,0,0,0
audit,tex-like,20,64,6,False,baseline-auto,fresh,5081.646299920976,True,20001,0,102093184,20000,1,794.378,571.888,,,,0,0
audit,tex-like,20,64,6,False,baseline-auto,cache,1100.8325000293553,True,0,20001,0,0,0,0.0,0.0,,,,0,0
audit,mixed,4,1,-1,True,new-no-pgo,fresh,904.7402001451701,True,138,0,5368930688,136,2,162.016,0.0,0,0,0,1,0
audit,mixed,4,1,-1,True,new-no-pgo,cache,57.295599952340126,True,0,138,0,0,0,0.0,0.0,0,0,0,0,0
audit,mixed,4,1,-1,True,new-cpu,fresh,970.9713000338525,True,138,0,5368930688,138,0,0.0,0.0,1,10,0,0,0
audit,mixed,4,1,-1,True,new-cpu,cache,52.71910014562309,True,0,138,0,0,0,0.0,0.0,1,0,0,0,0
audit,mixed,4,1,-1,True,baseline-auto,fresh,1043.278400087729,True,138,0,5368930688,137,1,337.861,175.975,,,,0,0
audit,mixed,4,1,-1,True,baseline-auto,cache,46.37890006415546,True,0,138,0,0,0,0.0,0.0,,,,0,0
audit,mixed,4,1,-1,True,new-auto,fresh,825.1153000164777,True,138,0,5368930688,136,2,115.109,0.0,1,10,1,1,0
audit,mixed,4,1,-1,True,new-auto,cache,47.99060011282563,True,0,138,0,0,0,0.0,0.0,1,0,0,0,0
audit,mixed,4,1,0,False,new-no-pgo,fresh,922.456500120461,True,138,0,5368930688,136,2,117.346,0.0,0,0,0,1,0
audit,mixed,4,1,0,False,new-no-pgo,cache,46.26989993266761,True,0,138,0,0,0,0.0,0.0,0,0,0,0,0
audit,mixed,4,1,0,False,new-cpu,fresh,895.0265001039952,True,138,0,5368930688,138,0,0.0,0.0,1,10,0,0,0
audit,mixed,4,1,0,False,new-cpu,cache,47.98480006866157,True,0,138,0,0,0,0.0,0.0,1,0,0,0,0
audit,mixed,4,1,0,False,baseline-auto,fresh,982.3452001437545,True,138,0,5368930688,137,1,281.269,164.159,,,,0,0
audit,mixed,4,1,0,False,baseline-auto,cache,50.09909998625517,True,0,138,0,0,0,0.0,0.0,,,,0,0
audit,mixed,4,1,0,False,new-auto,fresh,788.9340000692755,True,138,0,5368930688,136,2,116.06,0.0,1,10,1,1,0
audit,mixed,4,1,0,False,new-auto,cache,45.83900002762675,True,0,138,0,0,0,0.0,0.0,1,0,0,0,0
audit,mixed,4,1,1,False,new-cpu,fresh,880.2114999853075,True,138,0,5368930688,138,0,0.0,0.0,1,10,0,0,0
audit,mixed,4,1,1,False,new-cpu,cache,44.45629986003041,True,0,138,0,0,0,0.0,0.0,1,0,0,0,0
audit,mixed,4,1,1,False,baseline-auto,fresh,955.3793000523001,True,138,0,5368930688,136,2,277.431,159.286,,,,1,0
audit,mixed,4,1,1,False,baseline-auto,cache,50.74820015579462,True,0,138,0,0,0,0.0,0.0,,,,0,0
audit,mixed,4,1,1,False,new-auto,fresh,893.9110001083463,True,138,0,5368930688,136,2,120.991,0.0,1,10,1,1,0
audit,mixed,4,1,1,False,new-auto,cache,44.56209996715188,True,0,138,0,0,0,0.0,0.0,1,0,0,0,0
audit,mixed,4,1,1,False,new-no-pgo,fresh,873.3031000010669,True,138,0,5368930688,136,2,120.987,0.0,0,0,0,1,0
audit,mixed,4,1,1,False,new-no-pgo,cache,42.9812001530081,True,0,138,0,0,0,0.0,0.0,0,0,0,0,0
audit,mixed,4,1,2,False,new-no-pgo,fresh,894.3135000299662,True,138,0,5368930688,136,2,124.899,0.0,0,0,0,1,0
audit,mixed,4,1,2,False,new-no-pgo,cache,45.851900009438396,True,0,138,0,0,0,0.0,0.0,0,0,0,0,0
audit,mixed,4,1,2,False,baseline-auto,fresh,952.7686999645084,True,138,0,5368930688,136,2,271.546,159.778,,,,1,0
audit,mixed,4,1,2,False,baseline-auto,cache,47.90560016408563,True,0,138,0,0,0,0.0,0.0,,,,0,0
audit,mixed,4,1,2,False,new-cpu,fresh,937.8298001829535,True,138,0,5368930688,138,0,0.0,0.0,1,10,0,0,0
audit,mixed,4,1,2,False,new-cpu,cache,45.29460007324815,True,0,138,0,0,0,0.0,0.0,1,0,0,0,0
audit,mixed,4,1,2,False,new-auto,fresh,795.2862998936325,True,138,0,5368930688,136,2,105.047,0.0,1,10,1,1,0
audit,mixed,4,1,2,False,new-auto,cache,49.55490003339946,True,0,138,0,0,0,0.0,0.0,1,0,0,0,0
audit,mixed,4,1,3,False,baseline-auto,fresh,945.0847001280636,True,138,0,5368930688,136,2,268.146,163.132,,,,1,0
audit,mixed,4,1,3,False,baseline-auto,cache,46.71170003712177,True,0,138,0,0,0,0.0,0.0,,,,0,0
audit,mixed,4,1,3,False,new-no-pgo,fresh,777.5469000916928,True,138,0,5368930688,136,2,109.139,0.0,0,0,0,1,0
audit,mixed,4,1,3,False,new-no-pgo,cache,52.190500078722835,True,0,138,0,0,0,0.0,0.0,0,0,0,0,0
audit,mixed,4,1,3,False,new-cpu,fresh,1093.3022000826895,True,138,0,5368930688,138,0,0.0,0.0,1,10,0,0,0
audit,mixed,4,1,3,False,new-cpu,cache,57.65690002590418,True,0,138,0,0,0,0.0,0.0,1,0,0,0,0
audit,mixed,4,1,3,False,new-auto,fresh,954.2237999849021,True,138,0,5368930688,136,2,122.366,0.0,1,10,1,1,0
audit,mixed,4,1,3,False,new-auto,cache,58.001199970021844,True,0,138,0,0,0,0.0,0.0,1,0,0,0,0
audit,mixed,4,1,4,False,new-no-pgo,fresh,885.227199876681,True,138,0,5368930688,136,2,124.028,0.0,0,0,0,1,0
audit,mixed,4,1,4,False,new-no-pgo,cache,45.94739992171526,True,0,138,0,0,0,0.0,0.0,0,0,0,0,0
audit,mixed,4,1,4,False,new-cpu,fresh,905.7614000048488,True,138,0,5368930688,138,0,0.0,0.0,1,10,0,0,0
audit,mixed,4,1,4,False,new-cpu,cache,47.99939994700253,True,0,138,0,0,0,0.0,0.0,1,0,0,0,0
audit,mixed,4,1,4,False,baseline-auto,fresh,922.8374001104385,True,138,0,5368930688,136,2,277.491,155.784,,,,1,0
audit,mixed,4,1,4,False,baseline-auto,cache,61.24449986964464,True,0,138,0,0,0,0.0,0.0,,,,0,0
audit,mixed,4,1,4,False,new-auto,fresh,870.736800134182,True,138,0,5368930688,136,2,131.681,0.0,1,10,1,1,0
audit,mixed,4,1,4,False,new-auto,cache,50.68989982828498,True,0,138,0,0,0,0.0,0.0,1,0,0,0,0
audit,mixed,4,1,5,False,baseline-auto,fresh,1035.1929999887943,True,138,0,5368930688,136,2,295.39,172.963,,,,1,0
audit,mixed,4,1,5,False,baseline-auto,cache,47.07209998741746,True,0,138,0,0,0,0.0,0.0,,,,0,0
audit,mixed,4,1,5,False,new-no-pgo,fresh,975.2670000307262,True,138,0,5368930688,136,2,130.222,0.0,0,0,0,1,0
audit,mixed,4,1,5,False,new-no-pgo,cache,48.50040003657341,True,0,138,0,0,0,0.0,0.0,0,0,0,0,0
audit,mixed,4,1,5,False,new-auto,fresh,851.1127999518067,True,138,0,5368930688,136,2,114.999,0.0,1,10,1,1,0
audit,mixed,4,1,5,False,new-auto,cache,45.448100194334984,True,0,138,0,0,0,0.0,0.0,1,0,0,0,0
audit,mixed,4,1,5,False,new-cpu,fresh,913.3423999883235,True,138,0,5368930688,138,0,0.0,0.0,1,10,0,0,0
audit,mixed,4,1,5,False,new-cpu,cache,46.81289987638593,True,0,138,0,0,0,0.0,0.0,1,0,0,0,0
audit,mixed,4,1,6,False,new-no-pgo,fresh,934.2670999467373,True,138,0,5368930688,136,2,118.774,0.0,0,0,0,1,0
audit,mixed,4,1,6,False,new-no-pgo,cache,45.32709997147322,True,0,138,0,0,0,0.0,0.0,0,0,0,0,0
audit,mixed,4,1,6,False,new-auto,fresh,979.5764000155032,True,138,0,5368930688,136,2,122.419,0.0,1,10,2,1,0
audit,mixed,4,1,6,False,new-auto,cache,47.5014999974519,True,0,138,0,0,0,0.0,0.0,1,0,0,0,0
audit,mixed,4,1,6,False,new-cpu,fresh,945.9359999746084,True,138,0,5368930688,138,0,0.0,0.0,1,10,0,0,0
audit,mixed,4,1,6,False,new-cpu,cache,48.626899952068925,True,0,138,0,0,0,0.0,0.0,1,0,0,0,0
audit,mixed,4,1,6,False,baseline-auto,fresh,979.3354999274015,True,138,0,5368930688,136,2,304.168,176.453,,,,1,0
audit,mixed,4,1,6,False,baseline-auto,cache,51.12689989618957,True,0,138,0,0,0,0.0,0.0,,,,0,0
